Name,Album,Artist,URL,Language
"Chogada (From ""Loveyatri"")","Chogada (From ""Loveyatri"")",Darshan Raval,https://open.spotify.com/track/4ymPEyiXabTe1NO8q8EFxG,hindi
"Dheeme Dheeme (From ""Pati Patni Aur Woh"")","Dheeme Dheeme (From ""Pati Patni Aur Woh"")",Tony Kakkar,https://open.spotify.com/track/7ofWUKeNCUw1P64ArIwG9b,hindi
Mercy,ONE (Original Never Ends),Badshah,https://open.spotify.com/track/04VUjNx30IrigVZU3CQmrQ,hindi
She Move It Like,ONE (Original Never Ends),Badshah,https://open.spotify.com/track/39vrbjCMTRXEdiIr2IsBgd,hindi
Nashe Si Chadh Gayi,Befikre,Vishal-Shekhar,https://open.spotify.com/track/0biCSADTAblvLTLtJz4pXO,hindi
"Ghungroo (From ""War"")",YRF Top 10 - Nightout Sounds,Vishal-Shekhar,https://open.spotify.com/track/1Ef0TmgS1QrVO6tKHrMMmH,hindi
"Gali Gali (From ""Kgf Chapter 1"")","Gali Gali (From ""Kgf Chapter 1"")",Neha Kakkar,https://open.spotify.com/track/5x72Q1SyiDHJ4IF2mRzfkg,hindi
"Nachi Nachi (From ""Street Dancer 3D"")","Nachi Nachi (From ""Street Dancer 3D"")",Neeti Mohan,https://open.spotify.com/track/6Lnv2nfypWe9fF0aBqG3UI,hindi
"Dilbar (From ""Satyameva Jayate"")","Dilbar (From ""Satyameva Jayate"")",Neha Kakkar,https://open.spotify.com/track/4tjLYTXFqZhkUDga4bQ0yl,hindi
Kamariya,Mitron (Original Motion Picture Soundtrack),Tanishk Bagchi,https://open.spotify.com/track/5HJvDTnAaDWqhsE841I1QR,hindi
Mehbooba,Mehbooba,Preet Bandre,https://open.spotify.com/track/6A42bhG0l7DFsPo9P5WhfN,hindi
Sooraj Dooba Hain,Roy,Amaal Mallik,https://open.spotify.com/track/48pyUxg9RYuwie5M9R7qRn,hindi
Auva Auva Koi Yahan Nache,Disco Dancer,Bappi Lahiri,https://open.spotify.com/track/0z7k4683bRrsdvFDoJsfvA,hindi
Let's Nacho,Kapoor & Sons (Since 1921) (Original Motion Picture Soundtrack),Amaal Mallik,https://open.spotify.com/track/4mQpBIJKBpd8lcrtZ73SP8,hindi
India Waale,Happy New Year,Vishal-Shekhar,https://open.spotify.com/track/69EoR3Z8jgRODL3AmQs5ZP,hindi
"What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")","What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")",Pritam,https://open.spotify.com/track/4uNxdQ1L4Xa52MWX864QhW,hindi
"Chaleya (From ""Jawan"")","Chaleya (From ""Jawan"")",Anirudh Ravichander,https://open.spotify.com/track/4nc6XiUze2Yh7wFueGOPv7,hindi
Badtameez Dil,Yeh Jawaani Hai Deewani,Pritam,https://open.spotify.com/track/4eu27jAU2bbnyHUC3G75U8,hindi
The Breakup Song,Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],Pritam,https://open.spotify.com/track/5FihcmME7NlwW8KbYOaHVH,hindi
Om Shanti Om - Meri Umar Ke Naujawano,Karz,Laxmikant–Pyarelal,https://open.spotify.com/track/6vFJr52IAP16GJ3BAQpmCr,hindi
Na Jane Kahan Se,Chaalbaaz,Laxmikant–Pyarelal,https://open.spotify.com/track/6UAa8cVaMCUXeP3Ye40VNU,hindi
"Sara Zamana - From ""Yaarana""",Retro Reloaded - Amitabh Bachchan Hits,Various Artists,https://open.spotify.com/track/1xGfXLa621pcth5cCyr9QQ,hindi
Obsessed,Obsessed,Riar Saab,https://open.spotify.com/track/6Z4rRhYZVQsYKmrxD40tru,hindi
Excuses,Excuses,AP Dhillon,https://open.spotify.com/track/29m79w9xPMH4YCD6r8JSmV,hindi
"Ishare Tere (From ""Ishare Tere"")",High Rated Gabru - Guru Randhawa,Guru Randhawa,https://open.spotify.com/track/3bHI0o9TLQ2jJzjr0ES7dX,hindi
Lehanga,Lehanga,Jass Manak,https://open.spotify.com/track/1E6EwZziD55AK437Ra0b99,hindi
Aao Kabhi Haveli Pe,Stree,Sachin-Jigar,https://open.spotify.com/track/0sUAJpnEbHak1FDXATrt2p,hindi
Proper Patola,Namaste England (Original Motion Picture Soundtrack),Mannan Shaah,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT,hindi
"Lagdi Lahore Di (From ""Street Dancer 3D"")",Enchantic Tulsi Kumar,Tulsi Kumar,https://open.spotify.com/track/5ZQnQnbUVtBO0pl3ShqVHG,hindi
"High Rated Gabru (From ""Nawabzaade"")","High Rated Gabru (From ""Nawabzaade"")",Guru Randhawa,https://open.spotify.com/track/1ozrNv9W4KlprAmvgH0Yrq,hindi
"Main Khiladi - From ""Selfiee""","Main Khiladi (From ""Selfiee"")",Tanishk Bagchi,https://open.spotify.com/track/7E0A86Yhc0ZyOl6aAPE5wN,hindi
"Not Ramaiya Vastavaiya (From ""Jawan"")","Not Ramaiya Vastavaiya (From ""Jawan"")",Anirudh Ravichander,https://open.spotify.com/track/0bq1DsWLC4glKh9etnmalg,hindi
"Janu Meri Jaan - From ""Shaan""",Retro Reloaded - Amitabh Bachchan Hits,Various Artists,https://open.spotify.com/track/1rrdOC3c0LRW2GAB1tAbUp,hindi
Ainvayi Ainvayi,Band Baaja Baaraat,Salim–Sulaiman,https://open.spotify.com/track/74AqVxZ3oXwJ8olHssBUG3,hindi
Dance Pe Chance,Rab Ne Bana Di Jodi,Salim–Sulaiman,https://open.spotify.com/track/5EqggGHTuqiUfruO2gMHhI,hindi
Senorita,Zindagi Na Milegi Dobara,Shankar-Ehsaan-Loy,https://open.spotify.com/track/3TAhWtQnpoL5Vl9VQPl9fU,hindi
"Show Me The Thumka (From ""Tu Jhoothi Main Makkaar"")","Show Me The Thumka (From ""Tu Jhoothi Main Makkaar"")",Pritam,https://open.spotify.com/track/1t39FBb0zsKv5krZaqZKCB,hindi
"Dhindhora Baje Re (From ""Rocky Aur Rani Kii Prem Kahaani"")",Rocky Aur Rani Kii Prem Kahaani,Pritam,https://open.spotify.com/track/2H2rJWkOGeS3Oidxx8EPDP,hindi
"Tere Vaaste (From ""Zara Hatke Zara Bachke"")","Tere Vaaste (From ""Zara Hatke Zara Bachke"")",Varun Jain,https://open.spotify.com/track/46hzNOUOAlivuCZZ0wE3zi,hindi
"Current Laga Re (From ""Cirkus"")","Current Laga Re (From ""Cirkus"")",Nakash Aziz,https://open.spotify.com/track/0z8wIFS6LUp2iz6kajcID7,hindi
"Tum Kya Mile - Pritam' s Version (From ""Rocky Aur Rani Kii Prem Kahaani"")",Rocky Aur Rani Kii Prem Kahaani,Pritam,https://open.spotify.com/track/6GYxqzVo1s1mdjMiME8xOL,hindi
Lat Lag Gayee,Race 2 (Original Motion Picture Soundtrack),Pritam,https://open.spotify.com/track/5XsoDbDt98b0FkFLOhsJuS,hindi
Dilliwaali Girlfriend,Yeh Jawaani Hai Deewani,Pritam,https://open.spotify.com/track/3W1XPf7mvuQcWQB7U7MbTM,hindi
Ghagra,Yeh Jawaani Hai Deewani,Pritam,https://open.spotify.com/track/5YY8EsBdUYAg1NJQIvgCEj,hindi
Radha,Student of the Year (Original Motion Picture Soundtrack),Vishal-Shekhar,https://open.spotify.com/track/6f7zyAEUCZuvX4Zty62Z5o,hindi
Hasina Pagal Deewani,Indoo Ki Jawani,Mika Singh,https://open.spotify.com/track/3NRVxFOsRljsl8YVpFC8PW,hindi
"Haan Main Galat (From ""Love Aaj Kal"")","Haan Main Galat (From ""Love Aaj Kal"")",Pritam,https://open.spotify.com/track/068HSvCf5MbQfhV4qqaelg,hindi
Khalasi | Coke Studio Bharat,Khalasi | Coke Studio Bharat,Aditya Gadhvi,https://open.spotify.com/track/5LSAafg2oH9YPgf3EG17iw,hindi
Tere Pyaar Mein,"Tere Pyaar Mein (From ""Tu Jhoothi Main Makkaar"")",Pritam,https://open.spotify.com/track/2ZD4aIEepqZsdxPxLSuUhm,hindi
Heeriye (feat. Arijit Singh),Heeriye (feat. Arijit Singh),Jasleen Royal,https://open.spotify.com/track/5PUXKVVVQ74C3gl5vKy9Li,hindi
Tu Mera Hero,Desi Boyz,Pritam,https://open.spotify.com/track/5f82cj8Bkl0mTsqAZiJkp1,hindi
Apna Bana Le,Bhediya (Original Motion Picture Soundtrack),Sachin-Jigar,https://open.spotify.com/track/5bQ6oDLqvw8tywmnSmwEyL,hindi
Badri Ki Dulhania (Title Track),Badrinath Ki Dulhania,Tanishk Bagchi,https://open.spotify.com/track/2xbvLQBFW7E9232BwMBljb,hindi
"Ankhiyon Se Goli Mare (From ""Pati Patni Aur Woh"")","Ankhiyon Se Goli Mare (From ""Pati Patni Aur Woh"")",Mika Singh,https://open.spotify.com/track/16NMvEYAus3qS1czInNNZl,hindi
Sau Aasmaan,Baar Baar Dekho (Original Motion Picture Soundtrack),Various Artists,https://open.spotify.com/track/5czJMpadRTKwheBXCfiJkm,hindi
Gulabi Sharara,Gulabi Sharara,Inder Arya,https://open.spotify.com/track/60lWIMv8FTxZnFasZxddW2,hindi
Kar Gayi Chull,Kapoor & Sons (Since 1921) (Original Motion Picture Soundtrack),Amaal Mallik,https://open.spotify.com/track/3BhjbaGeI7E0CiIjctfdD3,hindi
Balam Pichkari,Yeh Jawaani Hai Deewani,Pritam,https://open.spotify.com/track/18e3XXYCv4Tx8uUl1mP3CN,hindi
Tu Meri,Bang Bang (Original Motion Picture Soundtrack),Vishal-Shekhar,https://open.spotify.com/track/0800NFKDicegzMbus9LiuH,hindi
Bang Bang,Bang Bang (Original Motion Picture Soundtrack),Vishal-Shekhar,https://open.spotify.com/track/464gxyow4GJ7Wuz3cHrdBB,hindi
