Name,Album,Artist,URL,Language
Gallan Goodiyaan,Dil Dhadakne Do (Original Motion Picture Soundtrack),Various Artists,https://open.spotify.com/track/38vaTtMwBftKKDYrFmJOVj,hindi
"Bumbro (From ""Mission Kashmir"")",Mission Kashmir (Original Motion Picture Soundtrack),Shankar-Ehsaan-Loy,https://open.spotify.com/track/114EjUlcKajU9Syfk5n0a5,hindi
Jaago Jaago Bakre,Pushpa The Rise Part - 01,Devi Sri Prasad,https://open.spotify.com/track/4aVsN0F48bL9KuD330V51P,hindi
Tumhe Jo Maine Dekha,Main Hoon Na,Anu Malik,https://open.spotify.com/track/0pPGUL7171TRGgI6wyP8wP,hindi
Chokra Jawaan,Ishaqzaade,Amit Trivedi,https://open.spotify.com/track/0hL7tvMKBLW30sige6ctu7,hindi
"Oo Antava Oo Oo Antava (From ""Pushpa - The Rise"")(Telugu)","Oo Antava Oo Oo Antava (From ""Pushpa - The Rise"")(Telugu)",Devi Sri Prasad,https://open.spotify.com/track/3szxldqiYs7nkvtmooRod8,hindi
,,Various Artists,https://open.spotify.com/track/46mXuHxCjDiLoLPsqn24P8,hindi
,,Various Artists,https://open.spotify.com/track/5hRXhmEuQW3SJwX94BBV6u,hindi
Mercy (Lady Bee Remix),Mercy (Lady Bee Remix),Badshah,https://open.spotify.com/track/0cUe19cvZHa8IRp4MgMQ5t,hindi
"Aankh Marey (From ""Simmba"")","Aankh Marey (From ""Simmba"")",Neha Kakkar,https://open.spotify.com/track/63MvWd6T6yoS7h4AJ4Hjrm,hindi
Afghan Jalebi (Film Version),Phantom,Pritam,https://open.spotify.com/track/1rEVydQSe04NJUqyyEyeEq,hindi
High Heels Te Nachche,Ki & Ka,Meet Bros.,https://open.spotify.com/track/1bAa1OyefOhXdqnL8dlxFt,hindi
Subha Hone Na De,Desi Boyz,Pritam,https://open.spotify.com/track/6WediUhXDfm8FR3wlM0r3G,hindi
Dilliwaali Girlfriend,Yeh Jawaani Hai Deewani,Pritam,https://open.spotify.com/track/3W1XPf7mvuQcWQB7U7MbTM,hindi
Sau Tarah Ke,Dishoom,Pritam,https://open.spotify.com/track/54SQet8YMttOgTqDNGcGpe,hindi
Badri Ki Dulhania (Title Track),Badrinath Ki Dulhania,Tanishk Bagchi,https://open.spotify.com/track/2xbvLQBFW7E9232BwMBljb,hindi
Bom Diggy Diggy,Sonu Ke Titu Ki Sweety,Various Artists,https://open.spotify.com/track/1OACsTiYokI4NUgnMonSmt,hindi
,,Various Artists,https://open.spotify.com/track/5aXsYlFhJIOHCvxnna7jdP,hindi
Hookah Bar,Khiladi 786,Himesh Reshammiya,https://open.spotify.com/track/4AoQVhME8Ko6LNm4lV2wwQ,hindi
Kar Gayi Chull,The Badshah of Party Hits,Badshah,https://open.spotify.com/track/3fPgIknlkDWXs1l2noKZbp,hindi
"O Saki Saki (From ""Batla House"")","O Saki Saki (From ""Batla House"")",Vishal-Shekhar,https://open.spotify.com/track/4cFwhwH5ydnHgB0Tv3lZsm,hindi
Abhi Toh Party Shuru Hui Hai,Khoobsurat,Sneha Khanwalkar,https://open.spotify.com/track/0rUN8ascPVT9iiLzC5ocPw,hindi
Desi Girl,Dostana (Original Motion Picture Soundtrack),Vishal-Shekhar,https://open.spotify.com/track/3Qpk2qHree1RTH5lZaKnEK,hindi
Make Some Noise For The Desi Boyz,Desi Boyz,Pritam,https://open.spotify.com/track/71s7tZo8OGlN3VXyURWLUr,hindi
Jhak Maar Ke,Desi Boyz,Pritam,https://open.spotify.com/track/7pTYN6Gxy3MOibdXmkzc5V,hindi
Anarkali Disco Chali,Housefull 2,Sajid-Wajid,https://open.spotify.com/track/0YKEBiwNh4VGsuf99aNfLa,hindi
Balma,Khiladi 786,Himesh Reshammiya,https://open.spotify.com/track/2AAYoDgYtx5WCAg7Axeg70,hindi
Ghagra,Yeh Jawaani Hai Deewani,Pritam,https://open.spotify.com/track/5YY8EsBdUYAg1NJQIvgCEj,hindi
Dil Mera Muft Ka,Agent Vinod,Pritam,https://open.spotify.com/track/7xrosWOQbSHqhZWRXY69iS,hindi
Jugni,Queen,Amit Trivedi,https://open.spotify.com/track/57YNXFZt58cAXgIrxqbFsT,hindi
Besharmi Ki Height,Main Tera Hero,Sajid-Wajid,https://open.spotify.com/track/1qtl3vB0uqciZ94g3S6TO7,hindi
Bure Bure and Boro Boro,Bluff Master,Various Artists,https://open.spotify.com/track/0mtqO3R0H6iKpPeqWlrNYD,hindi
Let The Music Play - Original Vocal Mix,Shardana,Shamur,https://open.spotify.com/track/5YRmAigOIXQRUcT5hPCLLB,hindi
Rock Tha Party,Rocky Handsome,Bombay Rockers,https://open.spotify.com/track/0MJCvfI7CV8drZaQlJynYR,hindi
Move Your Body,Johnny Gaddaar,Shankar-Ehsaan-Loy,https://open.spotify.com/track/22HJ4YE3pSe2a5udrDRIWz,hindi
Switty Tera Pyaar Chaida,Delhi Belly (Original Motion Picture Soundtrack),Ram Sampath,https://open.spotify.com/track/0jWrfBcKMBQjJnDbpM6GMu,hindi
Mere Khwabon Mein,Dilwale Dulhania Le Jayenge,Jatin-Lalit,https://open.spotify.com/track/1AhXEDyg2AbV7CAnyiAMvM,hindi
Tumse Milke Dil Ka,Main Hoon Na,Anu Malik,https://open.spotify.com/track/1ax8ZuwRVkSdzzsIqyCNWQ,hindi
Woh Ladki Hai Kahan,Dil Chahta Hai,Shankar-Ehsaan-Loy,https://open.spotify.com/track/2tO0QPdCA0jgDBshTuYYkc,hindi
Uff Teri Adaa,Karthik Calling Karthik,Shankar-Ehsaan-Loy,https://open.spotify.com/track/0og9wKFGgFFNQnrBe7eisG,hindi
It's the Time to Disco,Kal Ho Naa Ho (Original Motion Picture Soundtrack),Shankar-Ehsaan-Loy,https://open.spotify.com/track/3hCUkos0NxuSFl73oOHJzb,hindi
Where's the Party Tonight,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),Shankar-Ehsaan-Loy,https://open.spotify.com/track/6ECucSdJeJmSm3k1k3Vumv,hindi
Koi Kahe Kehta Rahe,Dil Chahta Hai,Shankar-Ehsaan-Loy,https://open.spotify.com/track/5zKRKQwLVBT1WDJE7XJrnm,hindi
"Beedi (From ""Omkara"")",Hits of Saif,Various Artists,https://open.spotify.com/track/0EU3vVR5GhdwdjtVSsN9F6,hindi
Sajna Ji Vaari Vaari,Honeymoon Travels Pvt. Ltd.,Vishal-Shekhar,https://open.spotify.com/track/66wEHvHkE7iz73PEob4Y98,hindi
Roz,Baaraat,Ritviz,https://open.spotify.com/track/1rDQJd8kzwBRXeoTtojkQn,hindi
,,Various Artists,https://open.spotify.com/track/4n1fgIJ6WtHxfBimbDav8v,hindi
Galat Baat Hai,Main Tera Hero,Sajid-Wajid,https://open.spotify.com/track/5AM51LU4hTpGSdQEFQmZTw,hindi
Ganpat,Shootout At Lokhandwala,Various Artists,https://open.spotify.com/track/5RH4M64x1jvPMWHN5S2LAz,hindi
Auva Auva Koi Yahan Nache,Disco Dancer,Bappi Lahiri,https://open.spotify.com/track/0z7k4683bRrsdvFDoJsfvA,hindi
Gori Gori Gori Gori,Main Hoon Na,Anu Malik,https://open.spotify.com/track/4RtvAfvD8lgqqBnojwaDI8,hindi
Boom Boom (Lip Lock),Boom Boom (Lip Lock),Sajid-Wajid,https://open.spotify.com/track/35b0urjm9DOYTxNPp0m1YO,hindi
Voodoo (with J Balvin & Tainy),Voodoo (with J Balvin & Tainy),Badshah,https://open.spotify.com/track/4OUAXw3SXI7bUiNtKC7ErW,hindi
The Disco Song,Student of the Year (Original Motion Picture Soundtrack),Vishal-Shekhar,https://open.spotify.com/track/3UaP2PQwhA31keZXt7oPLA,hindi
Radha,Student of the Year (Original Motion Picture Soundtrack),Vishal-Shekhar,https://open.spotify.com/track/6f7zyAEUCZuvX4Zty62Z5o,hindi
OOPS,Champagne Talk,King,https://open.spotify.com/track/20EQiQQYSyuifv6YMj64qP,hindi
"Lagdi Hai Thaai (From ""Simran"")",High Rated Gabru - Guru Randhawa,Guru Randhawa,https://open.spotify.com/track/7MhgY6NkS6Bmum4MDg7gFt,hindi
I Don't Know What To Do,Housefull,Shankar-Ehsaan-Loy,https://open.spotify.com/track/6lahP9HhC6YflVhcwergHS,hindi
Bole Chudiyan,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),Jatin-Lalit,https://open.spotify.com/track/1uzkWkIaWaxzHJgJ4Fy5rO,hindi
"Say ""Shava Shava""",Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),Jatin-Lalit,https://open.spotify.com/track/7CdABTaND3EW5cETakiBD3,hindi
